id,label,is_digital,type,strat_fold
299fd18432b34de783a1ba8b24623c6d,0,True,BENIN/DL,4
29a105b4a25b4489926302aeac027c81,0,True,MOZAMBIQUE/DL,0
29a179d9430b49d3b26748a3231f114d,0,True,MAURITIUS/ID,1
29a1c2d3f752413bb76619845ee9c230,1,True,MAURITIUS/ID,4
29a246d8e475485f98b285f0e0fff61a,1,True,BENIN/DL,1
29a26cbba1134db8aa6c4cf8118e82e7,1,True,BENIN/DL,0
29a340aaa34d4017884588ca0d548dd8,1,True,MOZAMBIQUE/DL,0
29a4dc1179904da4868bb0630898faee,0,True,MOZAMBIQUE/DL,2
29a68a96dbf94eea95110215f22f679b,0,True,GUINEA/DL,4
29a6beac6ef344ad84deaca2eadcccc4,1,True,BENIN/DL,2
29a808ed40c14473893ab6723baef10f,0,True,MAURITIUS/ID,1
29a8b29497914ddca38ace3d7b9de6e3,0,True,BENIN/DL,0
29a9a7ea3b5f45a899e3f1911b84b327,0,True,EGYPT/DL,4
29a9abdcaf8849e79a67a761a8922221,0,True,MOZAMBIQUE/DL,3
29a9c912e61f426eb72c016c32f6aa89,0,True,GUINEA/DL,1
29aaa95ef5da424aaa7bb91c5decc9d8,1,True,BENIN/DL,3
29ab47cbc58e425faaf1d08251ee6f95,0,True,EGYPT/DL,2
29aceb5722684f0395bf7b6e2485aa82,0,True,BENIN/DL,1
29ad6e2083df4fc195f931b0e4b118e1,0,True,EGYPT/DL,0
29ae573e26334abfaa6a896fbc20991f,1,True,EGYPT/DL,4
29b064f92fb24d60ab11c3303415b034,1,True,GUINEA/DL,2
29b0f5a0361146e8bc555acb075ccaa2,1,True,MAURITIUS/ID,3
29b21eb6a2f2496582bd23550a9ebc93,0,True,GUINEA/DL,2
29b2322b4f084254892e62df5765d358,1,True,MAURITIUS/ID,2
29b35233fe9c410c85649da33f58fc9d,0,True,MAURITIUS/ID,0
29b36a93d1554f258cac8c6f95089565,0,True,EGYPT/DL,3
29b44b5fed0f4b5291dff99d2c28785a,0,True,EGYPT/DL,0
29b461a9b353469e8827fd59303c7dcc,1,True,GUINEA/DL,0
29b4864389a24a08a73a07813842e99e,1,True,BENIN/DL,1
29b5224633ab4b6f81b01dba4ac48e44,1,True,GUINEA/DL,2
29b540e160974010976dc66c8a86d9c1,0,True,GUINEA/DL,3
29b72fe7db834004a08d64b43e447bfa,1,True,GUINEA/DL,2
29b741a2e1c349fca09fa19bae6bda08,0,True,MAURITIUS/ID,3
29b7970337c64778a8771100e9c853db,1,True,BENIN/DL,1
29b82a0d09cc4d918a3718d787502cb1,1,True,GUINEA/DL,4
29b84866e969453fae69b6a877ec2460,0,True,EGYPT/DL,4
29ba218c827a437d8498a666ab5584d4,0,True,GUINEA/DL,3
29baf32a4cfc416981eaf199eb080c4b,0,True,MAURITIUS/ID,1
29bbbeaaf9b94529947f64be2a9d2a7d,1,True,MOZAMBIQUE/DL,4
29bcc2c79c1c4e2ebcdcfc0608ac9883,1,True,MOZAMBIQUE/DL,4
29bcdc84861443058d763b1f07cf9d9c,0,True,MOZAMBIQUE/DL,0
29bd6d9dd38642b898aa2a56705b0525,0,True,GUINEA/DL,1
29bd726e077f4ea7bd9b68ba5b858fa4,0,True,GUINEA/DL,4
29bdb4f30c5f47e8b9ff29cb49af5f8b,1,True,EGYPT/DL,4
29be8afbe9404f36be7354f0f0734d77,0,True,EGYPT/DL,1
29c044dc84f04c81bfd73b2644a1c5fa,0,True,EGYPT/DL,2
29c17d52bb5147b5acfec5444b6bfab0,0,True,MOZAMBIQUE/DL,3
29c207dba5d14f3d93151866306d2932,0,True,MOZAMBIQUE/DL,0
29c2426d792c4e0e8c5ae9004652f107,0,True,BENIN/DL,4
29c457a5b34540c19e79351f2cc74a60,0,True,GUINEA/DL,2
29c46218a6d34033a5c697cb30bf08ca,0,True,MOZAMBIQUE/DL,2
29c47e3bd3514936ba761496ae8d9cbc,0,True,MOZAMBIQUE/DL,0
29c4f72dccd44ad787e9193f6e97ee5c,1,True,MAURITIUS/ID,0
29c579555e5140eea1df96531b28803a,1,True,MAURITIUS/ID,3
29c99f91a8a84ee9bee7bac0583ad1cc,1,True,EGYPT/DL,0
29c9ee0cc79d4c0b90ba934ef14f0f3d,1,True,MOZAMBIQUE/DL,1
29ccc557bc9d43d09cccc1e08abf7fd8,1,True,MAURITIUS/ID,0
29ccd1a005cc452ebfff07965371220d,1,True,BENIN/DL,1
29cd5438b9034a09aeaf0eb7ba78ddf9,0,True,MAURITIUS/ID,2
29cd8b9d1ead4b26abadaa86410f827c,0,True,MOZAMBIQUE/DL,1
29ce931682c94800857d9941bc277da5,1,True,GUINEA/DL,3
29cfe316f3ff477881b929bd207b92d4,0,True,EGYPT/DL,2
29cfe5f15dc4481ca65ba043cf998eb8,0,True,EGYPT/DL,4
29d025180320410392195f433264de97,0,True,EGYPT/DL,3
29d03e08bda74742bc6cd3a362998cd6,0,True,EGYPT/DL,2
29d0ae9cbb334ce5970c5c447479920e,0,True,MOZAMBIQUE/DL,1
29d23c094c5f49de96fbbc3b2f1841da,1,True,MOZAMBIQUE/DL,1
29d3fc86697948dd8e6bf372ce2ebead,0,True,EGYPT/DL,4
29d5a36d52a24df7847ed9cb6d335deb,0,True,MOZAMBIQUE/DL,1
29d68a5e876e43408c47e08bd48e446d,0,True,GUINEA/DL,2
29d766247da74e169eabab15f23521c0,0,True,EGYPT/DL,3
29d7aafa4e1b48f0b7a541b2b1defe58,0,True,GUINEA/DL,1
29d845df24c746ad99d0c63117d757f3,1,True,EGYPT/DL,1
29d97d199384407893a324aaceb5e84d,1,True,MOZAMBIQUE/DL,1
29d9ebce885141ad854868404feb3602,0,True,EGYPT/DL,0
29db84db18de49fe84ac494cab75bf3f,1,True,GUINEA/DL,2
29dd72ddcc984476a791a1c11b1ae038,0,True,MOZAMBIQUE/DL,0
29de159096f742748c961063207b6239,1,True,MOZAMBIQUE/DL,2
29de292ae7184ab082f0da975ead3901,0,True,BENIN/DL,0
29df158de4644cb99984c89ae0eba337,0,True,GUINEA/DL,1
29dfb28e6ab748dca0e5fdbffba3ac8f,0,True,GUINEA/DL,4
29e25e292a8c4c1390d2100fd7c34634,0,True,MAURITIUS/ID,0
29e269d08cc74f6b93d6650c6e2d6d07,1,True,MOZAMBIQUE/DL,2
29e383a1b8974fe6b466ffed9dd9081f,0,True,GUINEA/DL,4
29e385056925418bab0a4b5defd752c1,0,True,EGYPT/DL,1
29e4c10f08ee43709b580f3b3c300dbb,0,True,GUINEA/DL,2
29e53f43e81545d4b81106f727f51c1a,0,True,MAURITIUS/ID,2
29e6ac64cb0749acbefc0c5ee3aaf5dc,0,True,MAURITIUS/ID,3
29e6d7af01bb46228e3686875d96174a,1,True,MOZAMBIQUE/DL,0
29e71020ba3b41a5a3423af94d81b9ab,0,True,MAURITIUS/ID,3
29e96138799b4f688aead03a4102688a,1,True,MAURITIUS/ID,1
29eb2c4f2a944306aba60c98863c7946,0,True,BENIN/DL,1
29ebc65a16964a64ba4f6ffb48877db7,1,True,EGYPT/DL,3
29ec9a8eb966422887e56993294be04d,1,True,EGYPT/DL,1
29eff7f81a1045728f5a9619594a7d4f,0,True,GUINEA/DL,4
29f0eb8ef87e4175ac0974068c555cd8,0,True,MAURITIUS/ID,4
29f0f224e06b4fdc9f10399aa0f977c2,0,True,MAURITIUS/ID,0
29f111d0d3b646149038cf589c1c6dcf,1,True,BENIN/DL,3
29f202d757414f968be28691df99920e,0,True,MOZAMBIQUE/DL,3
29f3081a8c424c99984d11f8a0202fe0,0,True,MAURITIUS/ID,0
29f4e569ed5d467bb11267539f43d748,1,True,EGYPT/DL,3
29f56fe59c7e4695b2915edcc065a5c7,1,True,BENIN/DL,0
29f5ed8a272646efb2561002075db3e4,1,True,GUINEA/DL,1
29f63939473442079afdfbafab7303c9,0,True,MOZAMBIQUE/DL,4
29f64751b0f44c4e87da136654168423,1,True,MOZAMBIQUE/DL,3
29f6ac087cef426d961b3552975b4da0,0,True,MOZAMBIQUE/DL,2
29f6d75854de43f988eb63eca660a209,0,True,MOZAMBIQUE/DL,3
29f7a5895b304daa9c3c42588f1da230,0,True,BENIN/DL,3
29f87088b42b43079aed6509741c4bbb,0,True,MAURITIUS/ID,2
29f90566d68c435c927b1d2fc8eb2ec9,1,True,MAURITIUS/ID,3
29f9abc447684bda8df0a9f79c0798c9,0,True,MAURITIUS/ID,0
29fa4578b98149e2b4c37a6bcdedb895,0,True,GUINEA/DL,1
29fa8d0587f84c0f9c59bc2ef77a72ee,1,True,GUINEA/DL,1
29fae3fe41f74204b9738164e7d6bbe5,0,True,EGYPT/DL,1
29faf186f4f9493b8594a7eec15b66f7,0,True,GUINEA/DL,0
29fb4874b8af4fa98bbe80263ad8016c,0,True,MAURITIUS/ID,3
29fbec6b316745749bec3ba5cc1c6659,0,True,BENIN/DL,3
29fc24c69906480d8d880bc2cea4e9c3,0,True,MAURITIUS/ID,2
29fde783b19b4bf3899ee3dc7e8e762b,0,True,BENIN/DL,4
29fe8bfad485491daca820c60ffc4a98,0,True,MAURITIUS/ID,3
29fed29c50ea4932a146186134eb76d1,1,True,GUINEA/DL,1
2a0196ab03a64c97befca2f06b0526bb,0,True,EGYPT/DL,1
2a01e6095631477892378820b095b751,0,True,GUINEA/DL,2
2a02093fc11043c68174efd9bf440201,0,True,GUINEA/DL,1
2a021a40da0a4d6caa67e78d7516ff69,0,True,MOZAMBIQUE/DL,0
2a029e876b6a4cb5bde32c3edf1840dc,0,True,MAURITIUS/ID,0
2a02e9457f2047efa5f0a25291ac2345,1,True,BENIN/DL,3
2a032db776314ee49be53292e1e277a2,0,True,MOZAMBIQUE/DL,1
2a044e97b0f04879b7b46deeec87340d,1,True,BENIN/DL,2
2a04660454cd493ea1f6517af2dd649d,0,True,MOZAMBIQUE/DL,2
2a067ee89f994d32b4b971d0069909ee,1,True,MOZAMBIQUE/DL,2
2a09c0e0cb82425082f59677d466dea5,0,True,MAURITIUS/ID,3
2a0a945ccf71494ea38b0ac587dfc74e,0,True,GUINEA/DL,0
2a0b3537f0554a6491b7fd0673639dde,1,True,MAURITIUS/ID,3
2a0bf0926c204a76a15154fc7bbb2c96,1,True,MAURITIUS/ID,2
2a0c4dc99ae64d00a3d31557e2252b4c,0,True,EGYPT/DL,0
2a0d782d9b27479992de7f9f59a1cfa7,0,True,GUINEA/DL,3
2a0daa248def451ab1bc625b61017819,0,True,EGYPT/DL,0
2a10aeb4ca39462a94bab4bd66b8924e,1,True,MAURITIUS/ID,1
2a1214ac289e46a685e7d579a0619d55,0,True,MAURITIUS/ID,3
2a12d02446ba444794968210ffb10839,0,True,EGYPT/DL,3
2a131952c9e24977936f8caac698f3e8,1,True,GUINEA/DL,0
2a136701387440cc9da1b44a9dfcf6e1,0,True,BENIN/DL,3
2a139f97c2504499808cced70866728f,0,True,BENIN/DL,4
2a13e46740b9480ea5e67f3b22a203ad,0,True,BENIN/DL,1
2a14faac0e824d47b66e45fd9c37bf1b,1,True,MOZAMBIQUE/DL,4
2a1585b09c674b4da76c11252cf41709,1,True,MOZAMBIQUE/DL,3
2a1608475b72432697f00e947f36054c,0,True,GUINEA/DL,3
2a16e4784253492dba5ee4f3d470a66c,0,True,EGYPT/DL,1
2a18bcf3392c43a9aa97c0619d7e1d53,1,True,GUINEA/DL,2
2a19be4560c24e4a85036124ef870103,1,True,BENIN/DL,2
2a19c824346444be8bfc090ba95c7c71,1,True,EGYPT/DL,4
2a19ec98c87d40d5a3053e671fd58b51,0,True,BENIN/DL,0
2a1a4af8729043618ab04ed2d9e3e52b,0,True,MAURITIUS/ID,3
2a1acba80fe34dfcbe19224d90a5b5dd,0,True,EGYPT/DL,4
2a1b42bc7cdb43deac3a79c0fb38edde,0,True,EGYPT/DL,4
2a1b9523e9eb49b6a699e753fcb228c4,0,True,MOZAMBIQUE/DL,0
2a1d431c26734ea3bdf441f6ef8c50a5,0,True,BENIN/DL,4
2a1d8c36750244a386ff2f85039c569a,1,True,EGYPT/DL,1
2a1e033d18e14af7ae07c30eddff8ebc,0,True,BENIN/DL,0
2a1e593d902348a6a3eeff174a619da6,1,True,EGYPT/DL,0
2a1f0cd9f67f460084eabd60ec5a3e1e,0,True,EGYPT/DL,4
2a1fcdfc6f5f43a4b212364c04a1ed60,0,True,MAURITIUS/ID,3
2a213511714640aebbd35a17c70bfebd,1,True,EGYPT/DL,3
2a2631fc95684223af3f49ba56245102,0,True,MOZAMBIQUE/DL,0
2a28d2bbed8d463b9cd697bade626891,1,True,EGYPT/DL,0
2a2926f9580c4d15bf24802d8ad31405,0,True,BENIN/DL,2
2a2f96be059f48f1a2cd9ce42676d593,0,True,BENIN/DL,2
2a30ba846bd743e285b0ba1c964477ed,0,True,GUINEA/DL,4
2a316f45e4ac41b284e8526bf76330fc,0,True,MOZAMBIQUE/DL,0
2a317767cc9d4d3db2f7ab3bf61c5eab,1,True,GUINEA/DL,3
2a31a0b3506c4f9da27e544da47484ec,0,True,MOZAMBIQUE/DL,1
2a31f93a766e4938a9007549faa4c2a0,0,True,MAURITIUS/ID,1
2a33f95fe6bb414a93a7037c2266e70f,0,True,MAURITIUS/ID,1
2a3543fd2eff4d60bd2a6f7678bec1f7,1,True,MOZAMBIQUE/DL,2
2a35c10f8c8a42a4a0f416306f46c663,0,True,EGYPT/DL,2
2a3683d151904d67b62b6b0f0156051e,0,True,MOZAMBIQUE/DL,0
2a36d1e0e6a04a0fab4a9270e26fc470,0,True,MAURITIUS/ID,3
2a36ed0874834f74ae1fbb7f269024d1,0,True,GUINEA/DL,1
2a37452bc42941989d9d9b48207e4ba7,1,True,GUINEA/DL,3
2a379b98575d469f8e07752c749656c1,0,True,BENIN/DL,2
2a379ca99aac4c259972b2b90d510804,1,True,MOZAMBIQUE/DL,2
2a3828b817a247fe8f6133631efb1afb,1,True,MAURITIUS/ID,4
2a384b0de4944898b26bbc7d3653b49c,0,True,GUINEA/DL,2
2a386146af6742c89ab80157a27c7e2d,1,True,MOZAMBIQUE/DL,0
2a38eb5222504a67afc079bfb7b15b6b,0,True,MOZAMBIQUE/DL,0
2a39183ca2ec4646a8efa55ffeaac046,0,True,BENIN/DL,4
2a39c322ace342baa6cee19129ebebff,1,True,GUINEA/DL,1
2a3aa1bc50dd42b888e1c964aecc84c8,1,True,GUINEA/DL,4
2a3b0adb5b8f4a43a4df908134406a39,0,True,BENIN/DL,4
2a3c5ec8624b44a1a4e249af85b6e913,1,True,BENIN/DL,4
2a3d2849367c485794e2948bd9b4d2a4,1,True,MOZAMBIQUE/DL,1
2a3de6a59d7b435ab766f3200044ed52,0,True,GUINEA/DL,4
2a3e7657f852406d90f067ac6a8a0013,1,True,EGYPT/DL,1
2a3f127af518421eb49378815648e963,1,True,MAURITIUS/ID,2
2a3fe21e493244b9bbe9c9c4e6120138,0,True,MOZAMBIQUE/DL,0
2a400bde791445a3b73f1f3fbbe7910a,0,True,GUINEA/DL,4
2a409a1606c0418e8983b1d4c178d188,0,True,MOZAMBIQUE/DL,4
2a40c037f569419f9a473ec2c11c6b22,1,True,GUINEA/DL,3
2a421dc2ff94466d852a0e8226f8fbc6,1,True,EGYPT/DL,0
2a42d6f7938e45dd8e85a33b048e6d50,0,True,BENIN/DL,3
2a4348048cc64f0fa0c4ea284f0a8a35,1,True,MOZAMBIQUE/DL,2
2a480ee344ac467a97cde844ee3fe69d,0,True,MOZAMBIQUE/DL,1
2a49c7c0e76c4f21b193f11af021f64d,1,True,MOZAMBIQUE/DL,4
2a4a829a2002473f974cf96aec2fb2e6,0,True,MOZAMBIQUE/DL,2
2a4aa8a53dc6449ba5cf75392c7bc72a,0,True,MOZAMBIQUE/DL,2
2a4ca28a502546d79017b97fd5f3000c,0,True,BENIN/DL,3
2a4cb4623d3f40b0a850cb55b8314e35,1,True,MOZAMBIQUE/DL,4
2a4e3761b62c4d7c84963e7f34f871a6,0,True,BENIN/DL,2
2a4eda94278a42daa22bb458903cdf0e,0,True,EGYPT/DL,2
2a507048c7d44652890f88f41eb4ae44,1,True,MOZAMBIQUE/DL,3
2a51528fcfd546279672fb3148644c71,0,True,BENIN/DL,2
2a524981d1634dcaab9922eaa91e2fc4,1,True,MOZAMBIQUE/DL,0
2a53713ff1664e448a2a15a098c3d137,0,True,BENIN/DL,0
2a539e82329a4864b3e15f0519e012e5,0,True,MOZAMBIQUE/DL,2
2a550f1653ae4e48bc3d64dfe254649f,0,True,MOZAMBIQUE/DL,1
2a5703a1ee204400a5457f19728c669c,1,True,BENIN/DL,2
2a580ad9df914d248762834a32c48e59,0,True,BENIN/DL,1
2a585323d52e49239dfa2167f9370a59,0,True,BENIN/DL,1
2a588002c4b94a4c8320f3f431501e22,0,True,BENIN/DL,0
2a5a84511b41401abd6966dd0d54fced,1,True,MAURITIUS/ID,0
2a5d652e287c4c00b9310f241308bb62,0,True,MOZAMBIQUE/DL,2
2a5e11e28d9d427f8ab7de247f7f55d1,0,True,GUINEA/DL,3
2a5ee9ae3f29423182bbabaf0bae369c,1,True,EGYPT/DL,0
2a5f286f522849b3947620ad96477a03,1,True,MAURITIUS/ID,2
2a5fd9ceee734317aa5687e27e0d3c85,0,True,BENIN/DL,4
2a629dcb061143b9bf3e6e630603ee4b,0,True,BENIN/DL,1
2a62ac42d2f745a987e3bbf252306974,0,True,BENIN/DL,0
2a665e0e80794c8aac1a089e09461832,1,True,MOZAMBIQUE/DL,4
2a6895d829e54f7994ef84ae69870e6f,0,True,GUINEA/DL,4
2a68fee1f53c4b7e954742a9fe6a35df,1,True,MOZAMBIQUE/DL,2
2a6948acbb02437cb567aa0dd28b6c20,1,True,MOZAMBIQUE/DL,1
2a69490f78a54fcfa10452dd3631d191,0,True,BENIN/DL,0
2a69ac70ad1344d096416d78bba96d59,0,True,MAURITIUS/ID,1
2a69b242748c42219a4091d5ed743215,0,True,MOZAMBIQUE/DL,4
2a6af449edc14845990a998e15775af5,1,True,EGYPT/DL,0
2a6af4e51d0b495dbc95b1e8c94c72bc,0,True,MAURITIUS/ID,1
2a6c33c205c54b4fb3cd7f9d5e572c0a,0,True,GUINEA/DL,3
2a6cbce696c6445ab3d7aa9f27e0f29c,0,True,BENIN/DL,4
2a6d66d914304644833cf1a85e26e6ab,0,True,EGYPT/DL,4
2a6e625683474784bf7a864f13b1989d,1,True,EGYPT/DL,1
2a6f905374554ff49e99cb104688a46d,1,True,GUINEA/DL,1
2a705b7ca8b84f7c8487102c1e150889,1,True,GUINEA/DL,4
2a72706c288045359053997e2eadbde4,1,True,EGYPT/DL,4
2a7399af30f642d794365592445d7784,1,True,MAURITIUS/ID,0
2a746d81ae1c43729f52a087959cd326,0,True,MAURITIUS/ID,1
2a755f29ccb24a7bb8147b0ce55d48f9,0,True,GUINEA/DL,2
2a76407021c2430fa3c66624d6aed03c,1,True,MAURITIUS/ID,0
2a765beea6a84bb28f105943968e38d4,0,True,GUINEA/DL,3
2a769ce2ed8e457194c4e54e1d907698,1,True,GUINEA/DL,1
2a79d6af2c8546488881ec688b94ef85,1,True,GUINEA/DL,3
2a7baa90c40046bd930e8e49c22d2998,0,True,BENIN/DL,2
2a7bec1bff9f4bfd8bbf4e33eb84ac9f,0,True,BENIN/DL,2
2a7c1bd814b1490cbd2e968b81143916,0,True,GUINEA/DL,1
2a7ebd8c83444637bd0adc1d6c102663,0,True,MOZAMBIQUE/DL,4
2a80194068d24c50baf5ae9fcafbe183,0,True,GUINEA/DL,4
2a80cafbaa1d4d9ab5cc5773082ef1f1,1,True,BENIN/DL,4
2a818cd7b40f44ccbebccbeb27fbefdc,0,True,GUINEA/DL,4
2a82de0afd044ebf811ab7109b0ef545,0,True,BENIN/DL,0
2a8583aa1e3b4a7d831eae537acbeed0,1,True,GUINEA/DL,0
2a85a4874cbf4ab5a873ececc2ca7044,1,True,EGYPT/DL,1
2a8611f074e3424dba6fc5da3fd613b1,0,True,MAURITIUS/ID,1
2a87e442f45841da8a7476dc59a823f9,1,True,BENIN/DL,3
2a87f3960a0f40e6a19dae28c02d1c3b,0,True,MOZAMBIQUE/DL,4
2a891bac6912499f8c5d0973385ecc32,0,True,EGYPT/DL,1
2a8a91dec7d24ec6bf5c8daeeab69897,1,True,MOZAMBIQUE/DL,3
2a8af451d81943bb8372af17b6b3c006,0,True,EGYPT/DL,1
2a8b3bda007c4a43ba1e0e8d24305a6f,0,True,GUINEA/DL,3
2a8bbc804fb744e8b3270c608ddc0fc6,1,True,MOZAMBIQUE/DL,0
2a8bec46d00f4792a75d46c03f864777,1,True,MOZAMBIQUE/DL,4
2a8db13382214849a2bb98375b0529d4,1,True,EGYPT/DL,0
2a8f096d6cab4e6fb5420f91e7783226,0,True,MOZAMBIQUE/DL,3
2a8f140e93d34875b9eb33eb71ff1e8e,0,True,GUINEA/DL,1
2a8f2c570d084b76821c69cf3d40c82b,0,True,BENIN/DL,4
2a9013e7b12c4b298ae7048fada8ba0d,0,True,EGYPT/DL,2
2a90eb2c93494df78e3e5ad546f92b3a,1,True,BENIN/DL,2
2a92af0ff64540e5a1b488983f05ac30,1,True,BENIN/DL,1
2a92e9adae0141c396743ebef9666a5a,0,True,EGYPT/DL,0
2a92ff23f1964b5b8b50ca6be19f8e9d,0,True,GUINEA/DL,4
2a94138f64ae482b879864c87079f43f,1,True,MOZAMBIQUE/DL,2
2a94606804e14d5e9bb00520633fb76c,0,True,MOZAMBIQUE/DL,2
2a95223904564b27b18a787e9d12c149,0,True,GUINEA/DL,0
2a9575f760ad4d9f9b74124b01d3e506,0,True,EGYPT/DL,4
2a9637ed7a874b509f5bd99ccb532171,1,True,GUINEA/DL,3
2a96aeb9a4124f3bb2ebcad8860e18eb,1,True,EGYPT/DL,1
2a981103c8544d0dbb00f0548a7f1a32,0,True,GUINEA/DL,4
2a98ae5c8b0c418480c8485d0aa43d0d,0,True,MAURITIUS/ID,4
2a9a07c988a44df7bca0577e0a25b9d7,1,True,BENIN/DL,4
2a9a87908c45489d909a9a435d2fa435,1,True,GUINEA/DL,0
2a9a99560e4249f29a0a2e79f265c8f5,0,True,GUINEA/DL,0
2a9b1c04912f4ac7bc25066923b54d10,0,True,GUINEA/DL,1
2a9b1e93e9e643faa14f6bddd87bd113,1,True,MOZAMBIQUE/DL,0
2a9b6b39f0e341d984bb66ee52272776,1,True,BENIN/DL,2
2a9db8cc62324957b49cfd9353c76fcd,1,True,MOZAMBIQUE/DL,3
2a9e7757578744c89f064b27cb117c8c,0,True,MOZAMBIQUE/DL,4
2a9f53e9ba0d439b8700815f30a369f7,1,True,GUINEA/DL,3
2aa09bc6d3c84e058eb5c82ac83f5050,0,True,MOZAMBIQUE/DL,2
2aa1a0562f504786995b506910e8d0bf,1,True,BENIN/DL,1
2aa22dd765744961ab7ecc0fef42f8b5,0,True,MOZAMBIQUE/DL,1
2aa4f9db5dfd40be82de487fade84211,1,True,EGYPT/DL,4
2aa58fc6e0b6415495d7e9a56cd3053c,0,True,GUINEA/DL,4
2aa6a459897c45e28e0972e9b34b25c4,0,True,MAURITIUS/ID,3
2aa8dd78063147d5aacb970c1104684b,1,True,EGYPT/DL,0
2aa9860f606c4bdda9992ed0da7115bd,1,True,MOZAMBIQUE/DL,4
2aa9dde535d4407db7de10c331dbad14,1,True,GUINEA/DL,2
2aab97ae965e4106b98e9d6d9eec4b1e,1,True,EGYPT/DL,0
2aac2bf3d0db433a97b4428dc2883fef,1,True,BENIN/DL,3
2aaca68817a145ec88ede241bb427bca,1,True,EGYPT/DL,1
2aace0f52a0b47e1b6c4b6fc6236df4c,1,True,MOZAMBIQUE/DL,1
2aad1eb4b2004b78a2316bec8b401194,0,True,MOZAMBIQUE/DL,2
2aad730a768c49a99c665258d28dd7f1,0,True,GUINEA/DL,4
2aadb1dd8aed4cac855f3c8e1f9bc281,0,True,GUINEA/DL,1
2aaeb5d7c38c4e8dbfaf0ec36a39e976,1,True,GUINEA/DL,4
2aaecae5c6c34c1b90817397f7d0dc5a,1,True,MAURITIUS/ID,3
2aaf0cac4fe44aaa8464effed412d91c,1,True,EGYPT/DL,2
2aaf2ade44da4c149c13851d1946d091,0,True,GUINEA/DL,1
2aaf56647d224112b91f6bebbe613f80,1,True,GUINEA/DL,1
2aaf96a886e9417ca4107553cc3b3bca,1,True,MAURITIUS/ID,1
2aafdfa601ef4262b9feee5bffb97039,0,True,EGYPT/DL,4
2ab057ddd2ef464193900f9dc622bd96,1,True,BENIN/DL,1
2ab0dee6590a42528e99506fe2d20649,0,True,MAURITIUS/ID,4
2ab138073052429ca6b86f1fcaf5c6a8,0,True,MOZAMBIQUE/DL,0
2ab1aa20b7a74ce1ac10b61fa4e77f55,1,True,GUINEA/DL,4
2ab430d8226240a1b9c775ada91fff11,0,True,MAURITIUS/ID,1
2ab4af3603ad46719db1a943ba180610,0,True,MAURITIUS/ID,4
2ab50da2be40422ebb349fd136c51977,1,True,MOZAMBIQUE/DL,0
2ab591ceecd0462d85de68f301eb2f2f,1,True,MOZAMBIQUE/DL,4
2ab7d126f53940bbb331ce7d6be3bd64,0,True,EGYPT/DL,3
2ab81283c77a4ae8b4b3c57f91f36a6e,0,True,MOZAMBIQUE/DL,2
2ab8278d3613440e91ff25e090629289,0,True,MAURITIUS/ID,3
2ab96694fc31499c8340738fcd1ef0fb,0,True,BENIN/DL,1
2aba599811164a16b61f9eb9f96ab625,1,True,GUINEA/DL,0
2abac19083314ea4b8fde083527f578d,0,True,BENIN/DL,0
2abad6ee5ea44cffb1f1418698214168,0,True,EGYPT/DL,0
2abb226f422b48b097cb4b2267da8002,1,True,BENIN/DL,1
2abbecb0103e4035a8f98b0122481aac,0,True,MOZAMBIQUE/DL,3
2abcfab62aee49028a9bb2a3c73fbc06,0,True,EGYPT/DL,0
2abdcac939e544dd98f12a1937254904,0,True,MAURITIUS/ID,2
2abe77d7278f47d5a3cd063c5e286ede,1,True,BENIN/DL,3
2abefba88c4f4a34b55edfb1f921ad1a,1,True,EGYPT/DL,0
2ac06214f19341948284ed9d12c82a36,0,True,GUINEA/DL,2
2ac2c184c409488a8381357c9dde6b22,0,True,GUINEA/DL,2
2ac31d8056fe45baad58edfa92050471,1,True,MOZAMBIQUE/DL,1
2ac3350d22a2415a93fbcac0d689eb5a,1,True,GUINEA/DL,3
2ac74bf6ca6347c8a537a594775d6c5f,1,True,MAURITIUS/ID,3
2ac8f818da20487b876b8f1f233b5627,1,True,GUINEA/DL,2
2ac9e283583f4adea1a8c766bcf7b97a,0,True,EGYPT/DL,2
2ac9ea8bb1f747d99a677cf1102720f5,0,True,GUINEA/DL,1
2aca49f0251c4364950ffbd31ad53c9e,0,True,GUINEA/DL,4
2acc56097d7f421a8f21cec5c8912d39,0,True,BENIN/DL,3
2acdc2b626b9410ea3525357fec8968d,1,True,BENIN/DL,1
2aced0d2ce4049b49c69caf0cb402d01,0,True,MOZAMBIQUE/DL,1
2ad0dc65f2c2437f9cc21405b69453e7,0,True,EGYPT/DL,3
2ad36b0fa61d4446ada10dea3abc3b7c,1,True,MAURITIUS/ID,2
2ad3dad6ea8242c78342cddbf6817fa8,0,True,MOZAMBIQUE/DL,0
2ad55fe657074680b853b7c61e14cf00,1,True,EGYPT/DL,0
2ad56cfc40344a0ab9fdedb7f91d6390,0,True,BENIN/DL,4
2ad61aad9442491383f2ef19b9c15dbc,1,True,MAURITIUS/ID,0
2ad664648bae404887a2bf97cdcfb427,0,True,EGYPT/DL,1
2ad6eb9e054b4c2fa1db65bd4d1b4612,1,True,BENIN/DL,4
2ad80189b6b54fa0ab46fd9edae8ee78,1,True,MAURITIUS/ID,3
2ad94acd16c24fa69f3e1f7c3081fd1c,0,True,EGYPT/DL,3
2ad95de219ac4b729ebbd50166e379f0,1,True,BENIN/DL,0
